image_path,cell_number,label
408988.webp,60,no_object
408988.webp,61,no_object
408988.webp,62,no_object
408988.webp,63,no_object
408988.webp,64,no_object
409927.webp,1,no_object
409927.webp,2,no_object
409927.webp,3,no_object
409927.webp,4,no_object
409927.webp,5,no_object
409927.webp,6,no_object
409927.webp,7,no_object
409927.webp,8,no_object
409927.webp,9,no_object
409927.webp,10,no_object
409927.webp,11,no_object
409927.webp,12,no_object
409927.webp,13,no_object
409927.webp,14,no_object
409927.webp,15,no_object
409927.webp,16,no_object
409927.webp,17,no_object
409927.webp,18,no_object
409927.webp,19,no_object
409927.webp,20,no_object
409927.webp,21,no_object
409927.webp,22,no_object
409927.webp,23,no_object
409927.webp,24,no_object
409927.webp,25,no_object
409927.webp,26,no_object
409927.webp,27,no_object
409927.webp,28,no_object
409927.webp,29,bat
409927.webp,30,no_object
409927.webp,31,no_object
409927.webp,32,no_object
409927.webp,33,no_object
409927.webp,34,no_object
409927.webp,35,no_object
409927.webp,36,bat
409927.webp,37,bat
409927.webp,38,no_object
409927.webp,39,no_object
409927.webp,40,no_object
409927.webp,41,no_object
409927.webp,42,no_object
409927.webp,43,stump
409927.webp,44,bat
409927.webp,45,bat
409927.webp,46,no_object
409927.webp,47,no_object
409927.webp,48,no_object
409927.webp,49,no_object
409927.webp,50,no_object
409927.webp,51,stump
409927.webp,52,no_object
409927.webp,53,no_object
409927.webp,54,no_object
409927.webp,55,no_object
409927.webp,56,no_object
409927.webp,57,no_object
409927.webp,58,no_object
409927.webp,59,stump
409927.webp,60,no_object
409927.webp,61,no_object
409927.webp,62,no_object
409927.webp,63,no_object
409927.webp,64,no_object
409765.webp,1,no_object
409765.webp,2,no_object
409765.webp,3,no_object
409765.webp,4,no_object
409765.webp,5,no_object
409765.webp,6,no_object
409765.webp,7,no_object
409765.webp,8,no_object
409765.webp,9,no_object
409765.webp,10,no_object
409765.webp,11,no_object
409765.webp,12,no_object
409765.webp,13,no_object
409765.webp,14,no_object
409765.webp,15,no_object
409765.webp,16,no_object
409765.webp,17,no_object
409765.webp,18,bat
409765.webp,19,no_object
409765.webp,20,no_object
409765.webp,21,no_object
409765.webp,22,no_object
409765.webp,23,no_object
409765.webp,24,no_object
409765.webp,25,no_object
409765.webp,26,bat
409765.webp,27,no_object
409765.webp,28,no_object
409765.webp,29,no_object
409765.webp,30,no_object
409765.webp,31,no_object
409765.webp,32,no_object
409765.webp,33,bat
409765.webp,34,bat
409765.webp,35,no_object
409765.webp,36,no_object
409765.webp,37,no_object
409765.webp,38,ball
409765.webp,39,stump
409765.webp,40,no_object
409765.webp,41,bat
409765.webp,42,bat
409765.webp,43,no_object
409765.webp,44,no_object
409765.webp,45,no_object
409765.webp,46,no_object
409765.webp,47,stump
409765.webp,48,no_object
409765.webp,49,no_object
409765.webp,50,no_object
409765.webp,51,no_object
409765.webp,52,no_object
409765.webp,53,no_object
409765.webp,54,no_object
409765.webp,55,stump
409765.webp,56,no_object
409765.webp,57,no_object
409765.webp,58,no_object
409765.webp,59,no_object
409765.webp,60,no_object
409765.webp,61,no_object
409765.webp,62,no_object
409765.webp,63,stump
409765.webp,64,no_object
409847.webp,1,no_object
409847.webp,2,no_object
409847.webp,3,no_object
409847.webp,4,no_object
409847.webp,5,no_object
409847.webp,6,no_object
409847.webp,7,no_object
409847.webp,8,no_object
409847.webp,9,no_object
409847.webp,10,no_object
409847.webp,11,no_object
409847.webp,12,no_object
409847.webp,13,no_object
409847.webp,14,no_object
409847.webp,15,ball
409847.webp,16,no_object
409847.webp,17,no_object
409847.webp,18,no_object
409847.webp,19,no_object
409847.webp,20,no_object
409847.webp,21,no_object
409847.webp,22,no_object
409847.webp,23,no_object
409847.webp,24,no_object
409847.webp,25,no_object
409847.webp,26,no_object
409847.webp,27,no_object
409847.webp,28,no_object
409847.webp,29,no_object
409847.webp,30,no_object
409847.webp,31,no_object
409847.webp,32,no_object
409847.webp,33,no_object
409847.webp,34,no_object
409847.webp,35,no_object
409847.webp,36,no_object
409847.webp,37,no_object
409847.webp,38,no_object
409847.webp,39,no_object
409847.webp,40,no_object
409847.webp,41,no_object
409847.webp,42,no_object
409847.webp,43,no_object
409847.webp,44,no_object
409847.webp,45,no_object
409847.webp,46,no_object
409847.webp,47,no_object
409847.webp,48,no_object
409847.webp,49,no_object
409847.webp,50,no_object
409847.webp,51,no_object
409847.webp,52,no_object
409847.webp,53,no_object
409847.webp,54,no_object
409847.webp,55,no_object
409847.webp,56,no_object
409847.webp,57,no_object
409847.webp,58,no_object
409847.webp,59,no_object
409847.webp,60,no_object
409847.webp,61,no_object
409847.webp,62,no_object
409847.webp,63,no_object
409847.webp,64,no_object
409733.webp,1,no_object
409733.webp,2,no_object
409733.webp,3,no_object
409733.webp,4,no_object
409733.webp,5,ball
409733.webp,6,no_object
409733.webp,7,no_object
409733.webp,8,no_object
409733.webp,9,no_object
409733.webp,10,no_object
409733.webp,11,no_object
409733.webp,12,no_object
409733.webp,13,ball
409733.webp,14,no_object
409733.webp,15,no_object
409733.webp,16,no_object
409733.webp,17,no_object
409733.webp,18,no_object
409733.webp,19,no_object
409733.webp,20,no_object
409733.webp,21,no_object
409733.webp,22,no_object
409733.webp,23,no_object
409733.webp,24,no_object
409733.webp,25,no_object
409733.webp,26,no_object
409733.webp,27,no_object
409733.webp,28,no_object
409733.webp,29,no_object
409733.webp,30,bat
409733.webp,31,no_object
409733.webp,32,no_object
409733.webp,33,no_object
409733.webp,34,stump
409733.webp,35,stump
409733.webp,36,no_object
409733.webp,37,bat
409733.webp,38,bat
409733.webp,39,no_object
409733.webp,40,no_object
409733.webp,41,no_object
409733.webp,42,stump
409733.webp,43,stump
409733.webp,44,no_object
409733.webp,45,bat
409733.webp,46,no_object
409733.webp,47,no_object
409733.webp,48,no_object
409733.webp,49,no_object
409733.webp,50,stump
409733.webp,51,stump
409733.webp,52,no_object
409733.webp,53,no_object
409733.webp,54,no_object
409733.webp,55,no_object
409733.webp,56,no_object
409733.webp,57,no_object
409733.webp,58,no_object
409733.webp,59,no_object
409733.webp,60,no_object
409733.webp,61,no_object
409733.webp,62,no_object
409733.webp,63,no_object
409733.webp,64,no_object
409096.webp,1,no_object
409096.webp,2,no_object
409096.webp,3,no_object
409096.webp,4,no_object
409096.webp,5,no_object
409096.webp,6,no_object
409096.webp,7,no_object
409096.webp,8,no_object
409096.webp,9,no_object
409096.webp,10,no_object
409096.webp,11,no_object
409096.webp,12,no_object
409096.webp,13,no_object
409096.webp,14,no_object
409096.webp,15,no_object
409096.webp,16,no_object
409096.webp,17,no_object
409096.webp,18,no_object
409096.webp,19,no_object
409096.webp,20,no_object
409096.webp,21,no_object
409096.webp,22,no_object
409096.webp,23,no_object
409096.webp,24,no_object
409096.webp,25,no_object
409096.webp,26,no_object
409096.webp,27,no_object
409096.webp,28,no_object
409096.webp,29,no_object
409096.webp,30,no_object
409096.webp,31,no_object
409096.webp,32,no_object
409096.webp,33,no_object
409096.webp,34,no_object
409096.webp,35,bat
409096.webp,36,no_object
409096.webp,37,no_object
409096.webp,38,no_object
409096.webp,39,no_object
409096.webp,40,no_object
409096.webp,41,no_object
409096.webp,42,no_object
409096.webp,43,bat
409096.webp,44,no_object
409096.webp,45,no_object
409096.webp,46,no_object
409096.webp,47,no_object
409096.webp,48,no_object
409096.webp,49,no_object
409096.webp,50,no_object
409096.webp,51,bat
409096.webp,52,no_object
409096.webp,53,no_object
409096.webp,54,no_object
409096.webp,55,no_object
409096.webp,56,no_object
409096.webp,57,no_object
409096.webp,58,no_object
409096.webp,59,bat
409096.webp,60,no_object
409096.webp,61,no_object
409096.webp,62,no_object
409096.webp,63,no_object
409096.webp,64,no_object
409892.webp,1,no_object
409892.webp,2,no_object
409892.webp,3,no_object
409892.webp,4,no_object
409892.webp,5,no_object
409892.webp,6,no_object
409892.webp,7,no_object
409892.webp,8,bat
409892.webp,9,no_object
409892.webp,10,no_object
409892.webp,11,no_object
409892.webp,12,no_object
409892.webp,13,no_object
409892.webp,14,no_object
409892.webp,15,bat
409892.webp,16,bat
409892.webp,17,no_object
409892.webp,18,no_object
409892.webp,19,no_object
409892.webp,20,no_object
409892.webp,21,no_object
409892.webp,22,no_object
409892.webp,23,bat
409892.webp,24,no_object
409892.webp,25,no_object
409892.webp,26,no_object
409892.webp,27,no_object
409892.webp,28,no_object
409892.webp,29,no_object
409892.webp,30,bat
409892.webp,31,bat
409892.webp,32,no_object
409892.webp,33,no_object
409892.webp,34,no_object
409892.webp,35,no_object
409892.webp,36,no_object
409892.webp,37,no_object
409892.webp,38,no_object
409892.webp,39,no_object
409892.webp,40,no_object
409892.webp,41,no_object
409892.webp,42,no_object
409892.webp,43,no_object
409892.webp,44,no_object
409892.webp,45,no_object
409892.webp,46,no_object
409892.webp,47,no_object
409892.webp,48,no_object
409892.webp,49,no_object
409892.webp,50,no_object
409892.webp,51,no_object
409892.webp,52,no_object
409892.webp,53,no_object
409892.webp,54,no_object
409892.webp,55,no_object
409892.webp,56,no_object
409892.webp,57,no_object
409892.webp,58,no_object
409892.webp,59,no_object
409892.webp,60,no_object
409892.webp,61,no_object
409892.webp,62,no_object
409892.webp,63,no_object
409892.webp,64,no_object
409871.webp,1,no_object
409871.webp,2,no_object
409871.webp,3,no_object
409871.webp,4,bat
409871.webp,5,bat
409871.webp,6,no_object
409871.webp,7,no_object
409871.webp,8,no_object
409871.webp,9,no_object
409871.webp,10,no_object
409871.webp,11,no_object
409871.webp,12,no_object
409871.webp,13,bat
409871.webp,14,no_object
409871.webp,15,no_object
409871.webp,16,no_object
409871.webp,17,no_object
409871.webp,18,no_object
409871.webp,19,no_object
409871.webp,20,no_object
409871.webp,21,bat
409871.webp,22,no_object
409871.webp,23,no_object
409871.webp,24,no_object
409871.webp,25,no_object
409871.webp,26,no_object
409871.webp,27,no_object
409871.webp,28,no_object
409871.webp,29,no_object
409871.webp,30,no_object
409871.webp,31,no_object
409871.webp,32,no_object
409871.webp,33,no_object
409871.webp,34,no_object
409871.webp,35,stump
409871.webp,36,stump
409871.webp,37,no_object
409871.webp,38,no_object
409871.webp,39,no_object
409871.webp,40,no_object
409871.webp,41,no_object
409871.webp,42,no_object
409871.webp,43,stump
409871.webp,44,stump
409871.webp,45,no_object
409871.webp,46,no_object
409871.webp,47,no_object
409871.webp,48,no_object
409871.webp,49,no_object
409871.webp,50,no_object
409871.webp,51,stump
409871.webp,52,stump
409871.webp,53,no_object
409871.webp,54,no_object
409871.webp,55,no_object
409871.webp,56,no_object
409871.webp,57,no_object
409871.webp,58,no_object
409871.webp,59,no_object
409871.webp,60,no_object
409871.webp,61,no_object
409871.webp,62,no_object
409871.webp,63,no_object
409871.webp,64,no_object
409750.webp,1,no_object
409750.webp,2,no_object
409750.webp,3,no_object
409750.webp,4,no_object
409750.webp,5,no_object
409750.webp,6,no_object
409750.webp,7,no_object
409750.webp,8,no_object
409750.webp,9,no_object
409750.webp,10,no_object
409750.webp,11,no_object
409750.webp,12,no_object
409750.webp,13,no_object
409750.webp,14,no_object
409750.webp,15,no_object
409750.webp,16,no_object
409750.webp,17,no_object
409750.webp,18,no_object
409750.webp,19,no_object
409750.webp,20,no_object
409750.webp,21,no_object
409750.webp,22,no_object
409750.webp,23,no_object
409750.webp,24,no_object
409750.webp,25,no_object
409750.webp,26,no_object
409750.webp,27,no_object
409750.webp,28,no_object
409750.webp,29,no_object
409750.webp,30,no_object
409750.webp,31,no_object
409750.webp,32,no_object
409750.webp,33,no_object
409750.webp,34,no_object
409750.webp,35,no_object
409750.webp,36,no_object
409750.webp,37,no_object
409750.webp,38,no_object
409750.webp,39,no_object
409750.webp,40,no_object
409750.webp,41,no_object
409750.webp,42,bat
409750.webp,43,bat
409750.webp,44,bat
409750.webp,45,no_object
409750.webp,46,no_object
409750.webp,47,no_object
409750.webp,48,no_object
409750.webp,49,no_object
409750.webp,50,no_object
409750.webp,51,no_object
409750.webp,52,no_object
409750.webp,53,no_object
409750.webp,54,no_object
409750.webp,55,no_object
409750.webp,56,no_object
409750.webp,57,no_object
409750.webp,58,no_object
409750.webp,59,no_object
409750.webp,60,no_object
409750.webp,61,no_object
409750.webp,62,no_object
409750.webp,63,no_object
409750.webp,64,no_object
409001.webp,1,no_object
409001.webp,2,no_object
409001.webp,3,no_object
409001.webp,4,no_object
409001.webp,5,no_object
409001.webp,6,no_object
409001.webp,7,no_object
409001.webp,8,no_object
409001.webp,9,no_object
409001.webp,10,no_object
409001.webp,11,no_object
409001.webp,12,no_object
409001.webp,13,no_object
409001.webp,14,no_object
409001.webp,15,no_object
409001.webp,16,no_object
409001.webp,17,no_object
409001.webp,18,no_object
409001.webp,19,no_object
409001.webp,20,no_object
409001.webp,21,no_object
409001.webp,22,no_object
409001.webp,23,no_object
409001.webp,24,no_object
409001.webp,25,no_object
409001.webp,26,no_object
409001.webp,27,no_object
409001.webp,28,no_object
409001.webp,29,no_object
409001.webp,30,no_object
409001.webp,31,no_object
409001.webp,32,no_object
409001.webp,33,no_object
409001.webp,34,no_object
409001.webp,35,bat
409001.webp,36,no_object
409001.webp,37,no_object
409001.webp,38,bat
409001.webp,39,no_object
409001.webp,40,no_object
409001.webp,41,no_object
409001.webp,42,no_object
409001.webp,43,bat
409001.webp,44,no_object
409001.webp,45,bat
409001.webp,46,no_object
409001.webp,47,no_object
409001.webp,48,no_object
409001.webp,49,no_object
409001.webp,50,no_object
409001.webp,51,bat
409001.webp,52,no_object
409001.webp,53,bat
409001.webp,54,no_object
409001.webp,55,no_object
409001.webp,56,no_object
409001.webp,57,no_object
409001.webp,58,no_object
409001.webp,59,bat
409001.webp,60,no_object
409001.webp,61,no_object
409001.webp,62,no_object
409001.webp,63,no_object
409001.webp,64,no_object
409053.webp,1,no_object
409053.webp,2,no_object
409053.webp,3,no_object
409053.webp,4,no_object
409053.webp,5,no_object
409053.webp,6,no_object
409053.webp,7,no_object
409053.webp,8,no_object
409053.webp,9,no_object
409053.webp,10,bat
409053.webp,11,bat
409053.webp,12,no_object
409053.webp,13,no_object
409053.webp,14,no_object
409053.webp,15,no_object
409053.webp,16,no_object
409053.webp,17,no_object
409053.webp,18,bat
409053.webp,19,no_object
409053.webp,20,no_object
409053.webp,21,no_object
409053.webp,22,no_object
409053.webp,23,no_object
409053.webp,24,no_object
409053.webp,25,no_object
409053.webp,26,no_object
409053.webp,27,no_object
409053.webp,28,no_object
409053.webp,29,no_object
409053.webp,30,no_object
409053.webp,31,no_object
409053.webp,32,no_object
409053.webp,33,no_object
409053.webp,34,no_object
409053.webp,35,no_object
409053.webp,36,no_object
409053.webp,37,no_object
409053.webp,38,no_object
409053.webp,39,no_object
409053.webp,40,no_object
409053.webp,41,no_object
409053.webp,42,no_object
409053.webp,43,no_object
409053.webp,44,no_object
409053.webp,45,no_object
409053.webp,46,no_object
409053.webp,47,no_object
409053.webp,48,no_object
409053.webp,49,no_object
409053.webp,50,no_object
409053.webp,51,no_object
409053.webp,52,no_object
409053.webp,53,no_object
409053.webp,54,no_object
409053.webp,55,no_object
409053.webp,56,no_object
409053.webp,57,no_object
409053.webp,58,no_object
409053.webp,59,no_object
409053.webp,60,no_object
409053.webp,61,no_object
409053.webp,62,no_object
409053.webp,63,no_object
409053.webp,64,no_object
409091.webp,1,no_object
409091.webp,2,no_object
409091.webp,3,no_object
409091.webp,4,no_object
409091.webp,5,no_object
409091.webp,6,no_object
409091.webp,7,no_object
409091.webp,8,no_object
409091.webp,9,no_object
409091.webp,10,no_object
409091.webp,11,no_object
409091.webp,12,no_object
409091.webp,13,no_object
409091.webp,14,no_object
409091.webp,15,no_object
409091.webp,16,no_object
409091.webp,17,no_object
409091.webp,18,no_object
409091.webp,19,no_object
409091.webp,20,no_object
409091.webp,21,no_object
409091.webp,22,no_object
409091.webp,23,no_object
409091.webp,24,no_object
409091.webp,25,no_object
409091.webp,26,no_object
409091.webp,27,no_object
409091.webp,28,no_object
409091.webp,29,bat
409091.webp,30,bat
409091.webp,31,bat
409091.webp,32,no_object
409091.webp,33,no_object
